unique_id,display_id,vehicle_type,direction,cardinal_direction,confidence,frame_detected,timestamp,source_file
5611ecfd,515,Truck (2-Axle),eastbound,stationary,0.41996943950653076,4154,2025-10-11T19:09:25.057402,ch02_20220108175448.mp4
7cbd27fe,517,Jeep,westbound,stationary,0.47536033391952515,4158,2025-10-11T19:09:25.497421,ch02_20220108175448.mp4
62dc28f8,514,LCV,westbound,eastbound,0.41132834553718567,4158,2025-10-11T19:09:25.497421,ch02_20220108175448.mp4
2ed702d1,520,3-Wheeler (Auto Rickshaw),westbound,stationary,0.4409938156604767,4162,2025-10-11T19:09:25.914545,ch02_20220108175448.mp4
c96a4a9d,521,Mini Truck,westbound,eastbound,0.5019960999488831,4174,2025-10-11T19:09:27.187459,ch02_20220108175448.mp4
f0a486ab,522,Mini Truck,westbound,stationary,0.6022169589996338,4175,2025-10-11T19:09:27.289533,ch02_20220108175448.mp4
8723cedc,523,Car,westbound,stationary,0.581551730632782,4196,2025-10-11T19:09:29.547288,ch02_20220108175448.mp4
3fa3bf8b,524,Bus (2-Axle),westbound,stationary,0.6323062181472778,4222,2025-10-11T19:09:32.298868,ch02_20220108175448.mp4
c6bf3fe0,526,Truck (2-Axle),eastbound,stationary,0.41469746828079224,4222,2025-10-11T19:09:32.298868,ch02_20220108175448.mp4
ead3ff55,530,2-Wheeler,westbound,westbound,0.4519788324832916,4301,2025-10-11T19:09:40.657479,ch02_20220108175448.mp4
7c593849,528,2-Wheeler,southbound,westbound,0.5623776316642761,4324,2025-10-11T19:09:43.058754,ch02_20220108175448.mp4
656ff28b,541,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.47675004601478577,4338,2025-10-11T19:09:44.507570,ch02_20220108175448.mp4
bc74ed8f,543,Mini Truck,westbound,eastbound,0.49914655089378357,4346,2025-10-11T19:09:45.347398,ch02_20220108175448.mp4
7fb5cd7f,557,Bus (2-Axle),westbound,northbound,0.7797848582267761,4422,2025-10-11T19:09:53.357631,ch02_20220108175448.mp4
e708b9ac,552,3-Wheeler (Auto Rickshaw),westbound,westbound,0.405888170003891,4426,2025-10-11T19:09:53.777374,ch02_20220108175448.mp4
bc1bc1d3,559,Omni Van,westbound,eastbound,0.6938403844833374,4433,2025-10-11T19:09:54.507629,ch02_20220108175448.mp4
4c3fd6cf,561,Car (3-Axle),westbound,westbound,0.5057244300842285,4435,2025-10-11T19:09:54.722721,ch02_20220108175448.mp4
da3321a5,562,Mini Truck,westbound,eastbound,0.5947855710983276,4450,2025-10-11T19:09:56.309380,ch02_20220108175448.mp4
a447db30,564,Bus (2-Axle),westbound,eastbound,0.42887362837791443,4460,2025-10-11T19:09:57.357370,ch02_20220108175448.mp4
8be78887,567,Bus (2-Axle),eastbound,stationary,0.5545234084129333,4504,2025-10-11T19:10:01.982272,ch02_20220108175448.mp4
acc985c9,568,Car,eastbound,stationary,0.40006333589553833,4525,2025-10-11T19:10:04.187318,ch02_20220108175448.mp4
46fdf469,572,Car (3-Axle),westbound,westbound,0.8735323548316956,4549,2025-10-11T19:10:06.697635,ch02_20220108175448.mp4
9574b5c5,574,Mini Truck,eastbound,stationary,0.4293282926082611,4579,2025-10-11T19:10:09.918933,ch02_20220108175448.mp4
43dec6e1,571,2-Wheeler,southbound,westbound,0.5117897391319275,4585,2025-10-11T19:10:10.567468,ch02_20220108175448.mp4
2a1b49d8,578,Jeep,westbound,stationary,0.7607958912849426,4613,2025-10-11T19:10:13.447348,ch02_20220108175448.mp4
11b1ad6c,577,Car (2-Axle),westbound,eastbound,0.7456402778625488,4620,2025-10-11T19:10:14.189771,ch02_20220108175448.mp4
b0774b82,579,3-Wheeler (Auto Rickshaw),westbound,eastbound,0.6587563753128052,4623,2025-10-11T19:10:14.490256,ch02_20220108175448.mp4
6dfe5991,582,Car,westbound,stationary,0.6491137742996216,4643,2025-10-11T19:10:16.537200,ch02_20220108175448.mp4
3111c733,583,Bus (2-Axle),eastbound,stationary,0.45233598351478577,4654,2025-10-11T19:10:17.641375,ch02_20220108175448.mp4
1471632d,584,2-Wheeler,westbound,stationary,0.4820569157600403,4681,2025-10-11T19:10:20.470438,ch02_20220108175448.mp4
89425ad3,585,Bus (2-Axle),eastbound,stationary,0.4229510426521301,4702,2025-10-11T19:10:22.687313,ch02_20220108175448.mp4
8ccb325e,586,Mini Truck,westbound,eastbound,0.5990040302276611,4784,2025-10-11T19:10:31.317332,ch02_20220108175448.mp4
37fdb82f,587,Bus (2-Axle),eastbound,stationary,0.4123191237449646,4788,2025-10-11T19:10:31.747436,ch02_20220108175448.mp4
c6c224c6,591,Bus (2-Axle),eastbound,stationary,0.4021860361099243,4868,2025-10-11T19:10:40.227336,ch02_20220108175448.mp4
9b7fb6d1,593,3-Wheeler (Auto Rickshaw),eastbound,eastbound,0.48858878016471863,4878,2025-10-11T19:10:41.267422,ch02_20220108175448.mp4
21c28605,592,Bus (2-Axle),eastbound,eastbound,0.47478124499320984,4879,2025-10-11T19:10:41.384045,ch02_20220108175448.mp4
676e5d0d,600,Bus (2-Axle),eastbound,stationary,0.5093607306480408,4913,2025-10-11T19:10:44.987282,ch02_20220108175448.mp4
3a2545e9,602,2-Wheeler,westbound,eastbound,0.41625508666038513,4918,2025-10-11T19:10:45.510702,ch02_20220108175448.mp4
1108a50c,601,Bus (2-Axle),eastbound,stationary,0.425468772649765,4919,2025-10-11T19:10:45.617309,ch02_20220108175448.mp4
9ba0a08c,603,Mini Truck,eastbound,eastbound,0.4258473217487335,4923,2025-10-11T19:10:46.027305,ch02_20220108175448.mp4
